return_id,transaction_id,sku_id,customer_id,return_date,units_returned,return_reason,return_value,restockable,handling_cost
RET0028277,TXN00324946,SKU00201,CUST0031,2025-08-15,3,Duplicate Order,476.4,1,12.85
RET0028278,TXN00701890,SKU00468,CUST0091,2025-06-12,3,Duplicate Order,301.47,1,8.78
RET0028279,TXN00402251,SKU00256,CUST0098,2024-03-13,2,Damaged in Transit,392.84,0,3.63
RET0028280,TXN00580454,SKU00393,CUST0031,2023-10-08,3,Defective,1078.83,0,5.3
RET0028281,TXN00607695,SKU00415,CUST0194,2024-01-15,3,Wrong Part,616.23,0,11.49
RET0028282,TXN00544200,SKU00376,CUST0048,2023-06-18,2,Damaged in Transit,252.16,0,9.09
RET0028283,TXN00496004,SKU00326,CUST0060,2024-03-27,2,Wrong Part,48.6,1,5.93
RET0028284,TXN00352234,SKU00219,CUST0051,2025-10-15,3,Duplicate Order,341.16,1,12.95
RET0028285,TXN00523427,SKU00349,CUST0172,2024-08-23,1,Wrong Part,320.69,1,4.61
RET0028286,TXN00183498,SKU00102,CUST0062,2024-07-06,1,Overstock,158.91,1,1.54
RET0028287,TXN00429078,SKU00276,CUST0085,2024-01-30,1,Duplicate Order,248.55,1,1.92
RET0028288,TXN00485276,SKU00317,CUST0126,2026-03-17,1,Defective,261.14,0,5.34
RET0028289,TXN00000753,SKU00001,CUST0180,2024-02-26,2,Wrong Part,106.48,0,8.61
RET0028290,TXN00501230,SKU00328,CUST0063,2026-05-18,2,Defective,29.22,0,6.6
RET0028291,TXN00729026,SKU00491,CUST0198,2023-09-26,2,Overstock,125.22,1,3.36
RET0028292,TXN00468200,SKU00306,CUST0162,2025-05-27,1,Wrong Part,414.14,1,3.21
RET0028293,TXN00668681,SKU00449,CUST0040,2025-10-07,3,Defective,1027.71,0,8.39
RET0028294,TXN00034452,SKU00015,CUST0043,2024-12-01,2,Defective,17.66,0,8.02
RET0028295,TXN00622635,SKU00427,CUST0105,2025-03-25,2,Overstock,28.46,1,3.01
RET0028296,TXN00144398,SKU00079,CUST0106,2024-03-03,2,Wrong Part,119.46,0,7.83
RET0028297,TXN00036341,SKU00016,CUST0007,2025-07-22,2,Wrong Part,866.24,0,6.05
RET0028298,TXN00611443,SKU00417,CUST0013,2024-01-23,2,Defective,250.04,0,6.5
RET0028299,TXN00591722,SKU00400,CUST0053,2024-08-26,1,Duplicate Order,13.95,1,4.07
RET0028300,TXN00697104,SKU00465,CUST0098,2024-11-18,1,Overstock,248.78,1,3.84
RET0028301,TXN00390531,SKU00248,CUST0199,2024-07-22,1,Wrong Part,230.22,0,3.29
RET0028302,TXN00390962,SKU00248,CUST0030,2024-11-19,1,Wrong Part,205.99,0,5.89
RET0028303,TXN00534604,SKU00366,CUST0060,2023-08-10,2,Overstock,545.38,1,8.36
RET0028304,TXN00045991,SKU00018,CUST0068,2026-02-05,2,Defective,765.62,0,9.42
RET0028305,TXN00444831,SKU00282,CUST0104,2025-07-08,1,Defective,58.41,0,2.83
RET0028306,TXN00003796,SKU00002,CUST0035,2023-07-25,3,Wrong Part,100.23,0,16.83
RET0028307,TXN00167925,SKU00088,CUST0044,2025-06-23,2,Wrong Part,131.66,0,11.56
RET0028308,TXN00676540,SKU00458,CUST0046,2023-06-28,3,Wrong Part,33.75,0,17.03
RET0028309,TXN00399299,SKU00254,CUST0139,2023-08-09,1,Overstock,172.12,1,5.25
RET0028310,TXN00011856,SKU00004,CUST0098,2024-08-12,1,Defective,35.64,0,5.73
RET0028311,TXN00729264,SKU00491,CUST0053,2024-03-09,2,Wrong Part,106.44,0,10.49
RET0028312,TXN00172595,SKU00091,CUST0079,2025-11-08,1,Duplicate Order,87.16,1,3.15
RET0028313,TXN00447321,SKU00286,CUST0011,2023-07-12,2,Overstock,345.74,1,8.03
RET0028314,TXN00133295,SKU00072,CUST0143,2023-06-14,1,Duplicate Order,39.05,1,2.43
RET0028315,TXN00266640,SKU00164,CUST0105,2026-05-24,2,Wrong Part,44.9,1,11.49
RET0028316,TXN00602694,SKU00412,CUST0162,2024-01-12,2,Wrong Part,143.32,0,8.95
RET0028317,TXN00173316,SKU00091,CUST0052,2026-06-13,1,Wrong Part,91.75,0,4.89
RET0028318,TXN00134411,SKU00072,CUST0090,2026-02-15,2,Overstock,78.1,1,7.92
RET0028319,TXN00206583,SKU00121,CUST0007,2026-01-28,1,Overstock,31.49,1,4.35
RET0028320,TXN00091284,SKU00043,CUST0029,2024-05-24,2,Defective,85.18,0,9.85
RET0028321,TXN00729168,SKU00491,CUST0029,2023-12-30,1,Duplicate Order,56.35,1,3.64
RET0028322,TXN00175714,SKU00096,CUST0163,2025-06-04,3,Defective,810.6,0,8.78
RET0028323,TXN00429553,SKU00276,CUST0198,2025-01-28,1,Wrong Part,235.47,1,4.24
RET0028324,TXN00130683,SKU00071,CUST0035,2024-04-14,2,Damaged in Transit,124.82,0,10.72
RET0028325,TXN00386264,SKU00245,CUST0083,2025-03-19,2,Wrong Part,391.06,1,4.19
RET0028326,TXN00554771,SKU00381,CUST0021,2023-09-01,2,Wrong Part,68.64,0,4.09
RET0028327,TXN00641222,SKU00434,CUST0084,2024-02-20,1,Defective,167.1,0,4.65
RET0028328,TXN00118178,SKU00062,CUST0044,2024-06-04,2,Duplicate Order,80.3,1,7.06
RET0028329,TXN00603493,SKU00412,CUST0047,2025-07-12,2,Defective,152.26,0,10.34
RET0028330,TXN00160613,SKU00087,CUST0151,2023-07-04,3,Defective,1071.81,0,8.26
RET0028331,TXN00223453,SKU00131,CUST0037,2023-07-11,3,Wrong Part,639.57,0,9.52
RET0028332,TXN00043968,SKU00018,CUST0098,2024-07-25,2,Overstock,727.34,1,9.12
RET0028333,TXN00069297,SKU00035,CUST0148,2025-11-03,2,Wrong Part,196.5,1,8.9
RET0028334,TXN00344832,SKU00216,CUST0123,2024-05-26,2,Defective,554.04,0,3.87
RET0028335,TXN00174333,SKU00095,CUST0037,2024-02-10,3,Duplicate Order,358.47,1,12.21
RET0028336,TXN00073516,SKU00038,CUST0164,2024-05-08,1,Wrong Part,115.51,1,3.27
RET0028337,TXN00718117,SKU00482,CUST0161,2024-04-23,1,Wrong Part,222.22,0,2.55
RET0028338,TXN00590345,SKU00399,CUST0055,2024-09-13,2,Wrong Part,104.72,0,7.01
RET0028339,TXN00019511,SKU00008,CUST0059,2024-12-08,3,Wrong Part,933.51,1,11.18
RET0028340,TXN00030925,SKU00013,CUST0124,2024-03-11,1,Wrong Part,50.44,0,1.98
RET0028341,TXN00143597,SKU00078,CUST0194,2025-02-17,1,Defective,82.58,0,1.72
RET0028342,TXN00311852,SKU00194,CUST0085,2024-05-23,1,Overstock,46.25,1,2.19
RET0028343,TXN00180583,SKU00099,CUST0149,2025-04-09,3,Duplicate Order,239.79,1,17.59
RET0028344,TXN00623674,SKU00427,CUST0105,2025-12-10,2,Damaged in Transit,28.46,0,3.34
RET0028345,TXN00676658,SKU00458,CUST0124,2023-07-27,2,Defective,25.16,0,11.23
RET0028346,TXN00123733,SKU00068,CUST0118,2024-02-08,3,Wrong Part,552.3,0,8.44
RET0028347,TXN00653447,SKU00440,CUST0155,2025-08-13,2,Defective,557.78,0,5.84
RET0028348,TXN00488849,SKU00321,CUST0071,2025-03-15,2,Wrong Part,134.1,0,3.57
RET0028349,TXN00076587,SKU00039,CUST0063,2023-09-15,2,Defective,26.46,0,11.76
RET0028350,TXN00438713,SKU00279,CUST0133,2025-11-27,2,Overstock,27.6,1,10.91
RET0028351,TXN00377481,SKU00240,CUST0030,2023-11-11,1,Defective,319.63,0,2.84
RET0028352,TXN00720402,SKU00482,CUST0141,2025-09-10,3,Defective,745.08,0,16.69
RET0028353,TXN00419508,SKU00267,CUST0026,2023-08-14,1,Wrong Part,143.96,1,3.54
RET0028354,TXN00000778,SKU00001,CUST0071,2024-02-20,1,Overstock,53.24,1,1.92
RET0028355,TXN00074544,SKU00038,CUST0192,2025-03-31,1,Wrong Part,115.51,0,3.15
RET0028356,TXN00700105,SKU00467,CUST0022,2024-04-17,3,Wrong Part,20.7,1,10.57
RET0028357,TXN00304974,SKU00189,CUST0013,2024-11-09,3,Defective,582.72,0,13.43
RET0028358,TXN00302534,SKU00186,CUST0065,2024-06-28,2,Wrong Part,446.68,1,10.07
RET0028359,TXN00146116,SKU00081,CUST0130,2024-02-14,1,Overstock,231.33,1,5.14
RET0028360,TXN00615724,SKU00422,CUST0044,2023-10-18,1,Overstock,92.24,1,2.1
RET0028361,TXN00069220,SKU00035,CUST0068,2025-10-13,1,Duplicate Order,98.25,1,3.51
RET0028362,TXN00097107,SKU00044,CUST0164,2025-07-21,1,Overstock,96.96,1,2.62
RET0028363,TXN00281135,SKU00174,CUST0067,2024-07-27,3,Defective,340.71,0,8.82
RET0028364,TXN00460993,SKU00296,CUST0173,2025-06-20,3,Defective,279.21,0,5.15
RET0028365,TXN00295404,SKU00183,CUST0198,2023-12-31,1,Wrong Part,281.95,1,5.02
RET0028366,TXN00034424,SKU00015,CUST0059,2024-12-13,1,Duplicate Order,11.18,1,5.16
RET0028367,TXN00266708,SKU00165,CUST0059,2023-06-30,1,Defective,91.73,0,5.42
RET0028368,TXN00516934,SKU00345,CUST0055,2023-07-01,1,Defective,289.41,0,1.7
RET0028369,TXN00673388,SKU00455,CUST0169,2024-05-30,2,Overstock,113.18,1,10.41
RET0028370,TXN00578683,SKU00392,CUST0164,2025-04-07,2,Wrong Part,346.16,1,9.4
RET0028371,TXN00504061,SKU00330,CUST0055,2024-07-12,1,Defective,79.58,0,4.67
RET0028372,TXN00726942,SKU00488,CUST0011,2025-05-30,3,Duplicate Order,231.96,1,10.52
RET0028373,TXN00537471,SKU00368,CUST0053,2024-11-06,1,Overstock,160.21,1,3.94
RET0028374,TXN00476285,SKU00316,CUST0064,2023-07-16,2,Overstock,373.24,1,3.75
RET0028375,TXN00331829,SKU00207,CUST0004,2023-12-01,1,Wrong Part,111.85,0,5.1
RET0028376,TXN00003400,SKU00001,CUST0046,2026-05-14,3,Overstock,143.76,1,6.72
RET0028377,TXN00200511,SKU00120,CUST0044,2023-08-11,1,Defective,12.04,0,5.84
RET0028378,TXN00358436,SKU00225,CUST0039,2025-02-22,1,Overstock,510.24,1,3.43
RET0028379,TXN00050641,SKU00022,CUST0064,2023-12-24,2,Overstock,18.74,1,6.06
RET0028380,TXN00614535,SKU00421,CUST0047,2023-12-19,1,Overstock,30.58,1,5.9
RET0028381,TXN00210551,SKU00125,CUST0086,2024-09-08,3,Wrong Part,854.13,1,4.74
RET0028382,TXN00110398,SKU00054,CUST0071,2023-08-25,2,Wrong Part,59.88,1,6.11
RET0028383,TXN00187964,SKU00104,CUST0162,2025-02-01,1,Damaged in Transit,281.94,0,3.21
RET0028384,TXN00338998,SKU00214,CUST0164,2023-08-22,1,Wrong Part,165.75,1,1.72
RET0028385,TXN00065155,SKU00033,CUST0153,2026-01-24,3,Overstock,379.83,1,14.87
RET0028386,TXN00007261,SKU00002,CUST0156,2025-07-22,1,Defective,37.12,0,5.67
RET0028387,TXN00320841,SKU00197,CUST0180,2026-03-16,2,Duplicate Order,50.4,1,4.11
RET0028388,TXN00591978,SKU00400,CUST0103,2024-11-29,3,Wrong Part,41.85,1,16.11
RET0028389,TXN00718773,SKU00482,CUST0149,2024-09-06,1,Wrong Part,248.36,1,4.94
RET0028390,TXN00090085,SKU00042,CUST0084,2026-05-02,3,Wrong Part,625.17,0,5.55
RET0028391,TXN00412622,SKU00263,CUST0185,2024-11-11,1,Wrong Part,150.51,1,3.71
RET0028392,TXN00373601,SKU00238,CUST0109,2026-04-22,3,Wrong Part,1050.96,1,12.86
RET0028393,TXN00019689,SKU00008,CUST0004,2024-12-21,2,Defective,656.9,0,7.26
RET0028394,TXN00491972,SKU00323,CUST0126,2023-10-14,2,Duplicate Order,126.24,1,7.6
RET0028395,TXN00151772,SKU00082,CUST0115,2024-08-25,3,Wrong Part,353.82,1,15.98
RET0028396,TXN00338092,SKU00212,CUST0083,2025-10-11,1,Wrong Part,159.73,1,4.08
RET0028397,TXN00326035,SKU00202,CUST0105,2023-09-30,3,Wrong Part,1552.11,1,7.87
RET0028398,TXN00733564,SKU00496,CUST0127,2024-03-15,3,Wrong Part,724.44,1,7.45
RET0028399,TXN00724611,SKU00485,CUST0180,2025-06-03,2,Wrong Part,304.3,0,10.47
RET0028400,TXN00261830,SKU00163,CUST0082,2023-09-13,1,Defective,278.63,0,3.75
RET0028401,TXN00292242,SKU00179,CUST0011,2025-09-18,2,Defective,226.3,0,4.18
RET0028402,TXN00179387,SKU00097,CUST0161,2026-05-03,1,Wrong Part,6.83,1,2.33
RET0028403,TXN00232331,SKU00141,CUST0072,2024-06-28,1,Wrong Part,390.55,0,4.09
RET0028404,TXN00420532,SKU00269,CUST0013,2026-04-15,1,Wrong Part,122.45,1,5.93
RET0028405,TXN00259154,SKU00161,CUST0030,2025-08-27,2,Duplicate Order,12.28,1,6.78
RET0028406,TXN00392721,SKU00248,CUST0026,2026-04-25,2,Duplicate Order,436.22,1,11.71
RET0028407,TXN00455120,SKU00292,CUST0053,2025-08-27,1,Defective,315.67,0,5.66
RET0028408,TXN00296756,SKU00184,CUST0187,2023-07-30,1,Wrong Part,484.36,0,2.54
RET0028409,TXN00302848,SKU00186,CUST0029,2025-03-14,1,Wrong Part,279.18,1,4.98
RET0028410,TXN00532914,SKU00364,CUST0172,2025-12-13,2,Wrong Part,101.34,0,7.27
RET0028411,TXN00178845,SKU00097,CUST0173,2025-08-23,1,Overstock,6.49,1,2.95
RET0028412,TXN00387591,SKU00246,CUST0007,2025-10-20,2,Defective,578.18,0,3.06
RET0028413,TXN00538911,SKU00369,CUST0011,2025-09-08,2,Damaged in Transit,400.32,0,5.88
RET0028414,TXN00696988,SKU00465,CUST0043,2024-10-14,1,Wrong Part,276.42,1,2.21
RET0028415,TXN00397999,SKU00253,CUST0180,2023-12-16,1,Wrong Part,195.29,1,5.26
RET0028416,TXN00099160,SKU00045,CUST0018,2023-11-05,3,Wrong Part,474.0,1,7.3
RET0028417,TXN00560834,SKU00383,CUST0029,2024-05-24,1,Wrong Part,82.97,0,3.21
RET0028418,TXN00570052,SKU00386,CUST0172,2026-03-01,1,Defective,63.58,0,1.6
RET0028419,TXN00142874,SKU00078,CUST0172,2023-09-11,1,Wrong Part,97.15,1,4.32
RET0028420,TXN00679463,SKU00458,CUST0095,2025-05-26,2,Wrong Part,22.5,1,5.17
RET0028421,TXN00736325,SKU00496,CUST0025,2026-02-26,2,Damaged in Transit,458.82,0,4.29
RET0028422,TXN00107034,SKU00051,CUST0035,2024-04-17,2,Wrong Part,52.94,1,11.93
RET0028423,TXN00670702,SKU00453,CUST0172,2025-03-25,2,Wrong Part,101.2,1,6.75
RET0028424,TXN00395806,SKU00249,CUST0149,2026-02-25,2,Damaged in Transit,288.2,0,3.05
RET0028425,TXN00545627,SKU00376,CUST0098,2024-07-31,1,Defective,140.91,0,5.36
RET0028426,TXN00234710,SKU00141,CUST0163,2026-04-04,1,Wrong Part,413.52,1,5.43
RET0028427,TXN00644612,SKU00434,CUST0043,2026-03-19,1,Defective,157.27,0,3.81
RET0028428,TXN00205593,SKU00121,CUST0016,2025-06-19,2,Wrong Part,69.98,0,3.85
RET0028429,TXN00123275,SKU00067,CUST0083,2026-01-23,2,Overstock,864.18,1,3.27
RET0028430,TXN00535307,SKU00366,CUST0002,2025-04-07,1,Overstock,363.59,1,1.72
RET0028431,TXN00383034,SKU00244,CUST0105,2023-10-07,2,Defective,139.34,0,5.21
RET0028432,TXN00120277,SKU00064,CUST0068,2024-02-23,3,Wrong Part,422.7,0,6.21
RET0028433,TXN00707187,SKU00472,CUST0075,2025-11-21,3,Wrong Part,221.49,1,13.42
RET0028434,TXN00189355,SKU00106,CUST0122,2024-03-05,1,Defective,11.39,0,2.95
RET0028435,TXN00077871,SKU00039,CUST0026,2024-10-03,1,Overstock,14.79,1,5.09
RET0028436,TXN00336862,SKU00211,CUST0152,2024-01-19,1,Overstock,104.95,1,3.29
RET0028437,TXN00020647,SKU00008,CUST0125,2025-09-22,2,Defective,587.76,0,3.86
RET0028438,TXN00564806,SKU00384,CUST0178,2024-08-08,1,Wrong Part,192.18,1,3.47
RET0028439,TXN00441603,SKU00280,CUST0075,2024-12-30,1,Wrong Part,66.19,0,5.48
RET0028440,TXN00655388,SKU00441,CUST0133,2023-12-22,1,Wrong Part,176.57,1,2.98
RET0028441,TXN00524757,SKU00350,CUST0156,2026-03-01,1,Wrong Part,190.06,1,5.55
RET0028442,TXN00213743,SKU00127,CUST0161,2023-10-22,2,Damaged in Transit,84.98,0,9.84
RET0028443,TXN00301092,SKU00185,CUST0001,2025-01-16,2,Defective,249.54,0,8.37
RET0028444,TXN00585364,SKU00396,CUST0030,2025-04-01,3,Defective,314.67,0,8.87
RET0028445,TXN00003411,SKU00001,CUST0026,2026-05-16,2,Wrong Part,106.48,0,7.15
RET0028446,TXN00574531,SKU00388,CUST0071,2024-04-27,3,Wrong Part,730.29,0,9.05
RET0028447,TXN00715404,SKU00481,CUST0061,2025-07-21,3,Defective,145.77,0,11.65
RET0028448,TXN00722745,SKU00484,CUST0084,2024-05-11,3,Wrong Part,105.51,0,8.14
RET0028449,TXN00031447,SKU00013,CUST0054,2025-01-30,3,Defective,151.32,0,11.71
RET0028450,TXN00689431,SKU00460,CUST0148,2026-05-22,1,Overstock,149.76,1,5.19
RET0028451,TXN00340069,SKU00214,CUST0051,2024-07-01,3,Overstock,530.4,1,14.06
RET0028452,TXN00412504,SKU00263,CUST0044,2024-07-20,3,Overstock,531.21,1,16.67
RET0028453,TXN00122741,SKU00067,CUST0161,2024-09-23,1,Duplicate Order,482.92,1,3.8
RET0028454,TXN00464110,SKU00302,CUST0044,2025-03-18,3,Wrong Part,228.87,0,12.97
RET0028455,TXN00623550,SKU00427,CUST0100,2025-11-16,1,Defective,15.81,0,2.88
RET0028456,TXN00130849,SKU00071,CUST0062,2024-04-26,3,Overstock,220.26,1,12.3
RET0028457,TXN00368369,SKU00231,CUST0019,2023-06-27,1,Defective,272.19,0,5.22
RET0028458,TXN00628372,SKU00429,CUST0034,2026-06-18,3,Defective,517.68,0,6.92
RET0028459,TXN00114141,SKU00056,CUST0060,2025-12-05,2,Damaged in Transit,57.82,0,4.46
RET0028460,TXN00562260,SKU00383,CUST0043,2025-06-21,2,Duplicate Order,165.94,1,5.61
RET0028461,TXN00670995,SKU00453,CUST0104,2025-10-24,1,Overstock,50.6,1,5.31
RET0028462,TXN00656421,SKU00441,CUST0064,2024-08-21,1,Duplicate Order,235.43,1,4.47
RET0028463,TXN00696315,SKU00465,CUST0109,2024-03-05,1,Overstock,248.78,1,5.44
RET0028464,TXN00618140,SKU00424,CUST0105,2024-07-25,2,Overstock,704.24,1,5.62
RET0028465,TXN00053132,SKU00023,CUST0018,2025-03-13,2,Wrong Part,348.18,0,9.58
RET0028466,TXN00628151,SKU00429,CUST0065,2026-03-27,2,Duplicate Order,326.96,1,9.27
RET0028467,TXN00032451,SKU00014,CUST0156,2023-12-13,1,Damaged in Transit,219.53,0,1.9
RET0028468,TXN00259536,SKU00161,CUST0021,2025-10-21,1,Damaged in Transit,6.5,0,4.29
RET0028469,TXN00427853,SKU00274,CUST0149,2026-03-01,3,Overstock,73.35,1,11.16
RET0028470,TXN00577785,SKU00392,CUST0031,2024-06-28,2,Defective,327.94,0,7.04
RET0028471,TXN00661315,SKU00446,CUST0084,2023-09-04,2,Defective,510.82,0,6.96
RET0028472,TXN00312277,SKU00194,CUST0037,2024-11-07,1,Wrong Part,48.82,1,3.17
RET0028473,TXN00344076,SKU00216,CUST0172,2024-01-21,3,Damaged in Transit,831.06,0,16.37
RET0028474,TXN00558984,SKU00383,CUST0075,2023-08-02,2,Wrong Part,184.38,0,7.63
RET0028475,TXN00574508,SKU00388,CUST0105,2024-03-24,1,Defective,256.96,0,3.4
RET0028476,TXN00696963,SKU00465,CUST0098,2024-09-17,1,Wrong Part,234.96,1,3.9
RET0028477,TXN00142942,SKU00078,CUST0113,2023-10-15,2,Overstock,155.44,1,7.63
RET0028478,TXN00016691,SKU00007,CUST0163,2025-01-12,2,Overstock,280.14,1,10.47
RET0028479,TXN00275455,SKU00170,CUST0025,2023-12-28,2,Damaged in Transit,174.98,0,9.9
RET0028480,TXN00334560,SKU00208,CUST0172,2025-12-31,1,Overstock,154.93,1,4.66
RET0028481,TXN00046941,SKU00020,CUST0030,2023-08-30,2,Wrong Part,144.2,1,4.85
RET0028482,TXN00506056,SKU00330,CUST0043,2025-12-27,2,Overstock,167.54,1,8.43
RET0028483,TXN00619073,SKU00425,CUST0059,2024-09-24,1,Damaged in Transit,54.11,0,3.56
RET0028484,TXN00418360,SKU00265,CUST0055,2025-03-16,2,Damaged in Transit,614.14,0,4.65
RET0028485,TXN00663490,SKU00446,CUST0085,2025-01-26,1,Defective,215.08,0,3.56
RET0028486,TXN00102531,SKU00045,CUST0031,2026-04-18,3,Defective,355.5,0,11.52
RET0028487,TXN00034358,SKU00015,CUST0089,2024-10-13,2,Overstock,21.18,1,3.93
RET0028488,TXN00431908,SKU00277,CUST0046,2024-08-28,2,Duplicate Order,41.24,1,10.81
RET0028489,TXN00598830,SKU00409,CUST0098,2024-07-12,1,Wrong Part,72.56,1,5.91
RET0028490,TXN00095723,SKU00044,CUST0034,2024-08-18,1,Wrong Part,102.06,1,3.22
RET0028491,TXN00319257,SKU00197,CUST0114,2025-03-09,2,Wrong Part,53.06,0,10.85
RET0028492,TXN00528976,SKU00356,CUST0180,2024-10-23,3,Overstock,1323.51,1,10.3
RET0028493,TXN00388261,SKU00247,CUST0067,2024-02-24,1,Wrong Part,104.33,1,2.59
RET0028494,TXN00270154,SKU00165,CUST0137,2025-07-11,2,Wrong Part,173.8,0,5.37
RET0028495,TXN00089278,SKU00042,CUST0163,2025-11-05,2,Overstock,354.26,1,6.21
RET0028496,TXN00187340,SKU00104,CUST0011,2023-12-24,2,Overstock,507.5,1,6.98
RET0028497,TXN00302104,SKU00186,CUST0035,2023-12-06,3,Duplicate Order,753.78,1,8.15
RET0028498,TXN00727829,SKU00490,CUST0060,2024-05-21,2,Overstock,292.54,1,3.48
RET0028499,TXN00012764,SKU00004,CUST0105,2025-05-31,2,Wrong Part,80.2,0,10.68
RET0028500,TXN00645027,SKU00434,CUST0026,2026-06-06,1,Wrong Part,186.76,0,2.45
RET0028501,TXN00718863,SKU00482,CUST0162,2024-09-01,1,Damaged in Transit,248.36,0,3.06
RET0028502,TXN00351973,SKU00219,CUST0145,2025-08-03,2,Wrong Part,215.46,1,10.56
RET0028503,TXN00525663,SKU00352,CUST0098,2024-07-12,3,Damaged in Transit,268.86,0,14.5
RET0028504,TXN00076757,SKU00039,CUST0010,2023-10-30,2,Defective,29.58,0,5.85
RET0028505,TXN00040825,SKU00017,CUST0034,2025-09-07,2,Wrong Part,126.52,1,4.42
RET0028506,TXN00736053,SKU00496,CUST0013,2025-12-04,2,Wrong Part,434.66,0,5.98
RET0028507,TXN00166037,SKU00088,CUST0103,2024-05-22,2,Overstock,146.28,1,11.37
RET0028508,TXN00401553,SKU00256,CUST0172,2023-08-16,1,Duplicate Order,166.96,1,5.74
RET0028509,TXN00510939,SKU00337,CUST0083,2023-12-23,1,Wrong Part,309.75,1,1.5
RET0028510,TXN00497179,SKU00327,CUST0151,2025-07-12,1,Overstock,335.05,1,3.85
RET0028511,TXN00448994,SKU00287,CUST0020,2024-02-21,1,Wrong Part,30.22,1,4.14
RET0028512,TXN00614015,SKU00420,CUST0068,2024-12-10,2,Wrong Part,470.5,0,5.83
RET0028513,TXN00571181,SKU00387,CUST0025,2024-01-21,1,Defective,136.42,0,2.31
RET0028514,TXN00184829,SKU00102,CUST0130,2025-05-28,1,Wrong Part,158.91,1,5.14
RET0028515,TXN00533603,SKU00365,CUST0156,2024-09-14,1,Overstock,126.97,1,1.75
RET0028516,TXN00478182,SKU00316,CUST0098,2024-10-03,2,Wrong Part,419.88,1,6.99
RET0028517,TXN00265131,SKU00164,CUST0149,2025-06-22,1,Defective,23.85,0,5.7
RET0028518,TXN00170864,SKU00091,CUST0057,2024-04-27,2,Overstock,165.16,1,11.41
RET0028519,TXN00608760,SKU00415,CUST0020,2024-09-25,1,Wrong Part,164.33,0,4.85
RET0028520,TXN00659742,SKU00442,CUST0146,2025-05-29,2,Overstock,414.98,1,5.2
RET0028521,TXN00446637,SKU00284,CUST0162,2025-08-31,2,Damaged in Transit,75.56,0,4.41
RET0028522,TXN00569829,SKU00386,CUST0083,2026-01-13,3,Defective,190.74,0,4.54
RET0028523,TXN00675059,SKU00456,CUST0031,2024-11-23,2,Defective,805.76,0,4.67
RET0028524,TXN00464249,SKU00302,CUST0156,2025-06-30,3,Wrong Part,241.59,1,16.59
RET0028525,TXN00370888,SKU00235,CUST0198,2025-09-05,3,Damaged in Transit,1219.23,0,13.75
RET0028526,TXN00290180,SKU00179,CUST0176,2024-06-08,2,Defective,178.66,0,3.58
RET0028527,TXN00231508,SKU00141,CUST0079,2023-12-01,2,Wrong Part,781.1,0,5.85
RET0028528,TXN00307844,SKU00193,CUST0180,2024-09-02,1,Overstock,242.96,1,2.5
RET0028529,TXN00464720,SKU00303,CUST0059,2023-11-10,2,Wrong Part,409.3,0,3.11
RET0028530,TXN00182308,SKU00102,CUST0151,2023-11-20,3,Wrong Part,429.06,1,9.79
RET0028531,TXN00667205,SKU00448,CUST0157,2024-03-14,1,Wrong Part,188.6,0,5.99
RET0028532,TXN00456697,SKU00295,CUST0064,2023-07-20,2,Wrong Part,782.42,0,3.41
RET0028533,TXN00130610,SKU00071,CUST0035,2024-02-27,1,Wrong Part,66.08,1,5.88
RET0028534,TXN00338803,SKU00214,CUST0067,2023-07-16,2,Defective,442.0,0,3.84
RET0028535,TXN00606484,SKU00414,CUST0141,2025-07-17,1,Duplicate Order,18.85,1,2.62
RET0028536,TXN00659485,SKU00442,CUST0082,2024-01-23,1,Duplicate Order,185.65,1,4.29
RET0028537,TXN00460981,SKU00296,CUST0190,2025-06-07,2,Overstock,158.22,1,11.88
RET0028538,TXN00500778,SKU00328,CUST0139,2026-01-21,2,Defective,27.68,0,6.06
RET0028539,TXN00488868,SKU00321,CUST0040,2025-03-03,2,Duplicate Order,141.16,1,3.5
RET0028540,TXN00169099,SKU00088,CUST0190,2026-04-20,3,Wrong Part,219.42,1,15.75
RET0028541,TXN00716699,SKU00482,CUST0198,2023-06-10,2,Overstock,522.86,1,7.54
RET0028542,TXN00025764,SKU00010,CUST0152,2025-02-17,2,Defective,958.42,0,8.44
RET0028543,TXN00742219,SKU00500,CUST0053,2025-11-08,2,Duplicate Order,161.86,1,8.03
RET0028544,TXN00057700,SKU00028,CUST0102,2024-02-11,2,Damaged in Transit,690.42,0,9.76
RET0028545,TXN00529835,SKU00357,CUST0011,2023-12-28,1,Wrong Part,115.9,0,5.12
RET0028546,TXN00095462,SKU00044,CUST0098,2024-06-28,2,Defective,193.92,0,7.37
RET0028547,TXN00213996,SKU00127,CUST0063,2024-01-02,1,Duplicate Order,47.49,1,1.52
RET0028548,TXN00434473,SKU00277,CUST0048,2026-05-26,3,Wrong Part,65.13,0,14.27
RET0028549,TXN00737825,SKU00497,CUST0011,2024-04-08,2,Wrong Part,264.86,1,6.93
RET0028550,TXN00347027,SKU00216,CUST0108,2025-09-16,2,Wrong Part,554.04,0,7.27
RET0028551,TXN00092278,SKU00043,CUST0060,2025-03-22,1,Wrong Part,45.25,0,5.07
RET0028552,TXN00370667,SKU00235,CUST0176,2025-03-13,1,Wrong Part,454.22,0,5.77
RET0028553,TXN00064891,SKU00033,CUST0031,2025-06-25,2,Wrong Part,281.36,0,10.05
