snapshot_id,week_ending,sku_id,units_on_hand,units_on_order,reorder_point,reorder_qty,days_on_hand,inventory_value,stockout_flag
SNP0019813,2025-06-14,SKU00382,31,0,28,18,50.4,4271.49,0
SNP0019814,2025-06-21,SKU00382,37,0,28,18,60.1,5098.23,0
SNP0019815,2025-06-28,SKU00382,38,0,28,18,61.8,5236.02,0
SNP0019816,2025-07-05,SKU00382,44,0,28,18,71.5,6062.76,0
SNP0019817,2025-07-12,SKU00382,6,18,28,18,9.8,826.74,0
SNP0019818,2025-07-19,SKU00382,44,0,28,18,71.5,6062.76,0
SNP0019819,2025-07-26,SKU00382,34,0,28,18,55.2,4684.86,0
SNP0019820,2025-08-02,SKU00382,19,18,28,18,30.9,2618.01,0
SNP0019821,2025-08-09,SKU00382,23,18,28,18,37.4,3169.17,0
SNP0019822,2025-08-16,SKU00382,16,18,28,18,26.0,2204.64,0
SNP0019823,2025-08-23,SKU00382,44,0,28,18,71.5,6062.76,0
SNP0019824,2025-08-30,SKU00382,8,18,28,18,13.0,1102.32,0
SNP0019825,2025-09-06,SKU00382,25,18,28,18,40.6,3444.75,0
SNP0019826,2025-09-13,SKU00382,42,0,28,18,68.2,5787.18,0
SNP0019827,2025-09-20,SKU00382,9,18,28,18,14.6,1240.11,0
SNP0019828,2025-09-27,SKU00382,25,18,28,18,40.6,3444.75,0
SNP0019829,2025-10-04,SKU00382,14,18,28,18,22.8,1929.06,0
SNP0019830,2025-10-11,SKU00382,42,0,28,18,68.2,5787.18,0
SNP0019831,2025-10-18,SKU00382,41,0,28,18,66.6,5649.39,0
SNP0019832,2025-10-25,SKU00382,24,18,28,18,39.0,3306.96,0
SNP0019833,2025-11-01,SKU00382,41,0,28,18,66.6,5649.39,0
SNP0019834,2025-11-08,SKU00382,37,0,28,18,60.1,5098.23,0
SNP0019835,2025-11-15,SKU00382,26,18,28,18,42.2,3582.54,0
SNP0019836,2025-11-22,SKU00382,25,18,28,18,40.6,3444.75,0
SNP0019837,2025-11-29,SKU00382,22,18,28,18,35.8,3031.38,0
SNP0019838,2025-12-06,SKU00382,10,18,28,18,16.2,1377.9,0
SNP0019839,2025-12-13,SKU00382,22,18,28,18,35.8,3031.38,0
SNP0019840,2025-12-20,SKU00382,43,0,28,18,69.9,5924.97,0
SNP0019841,2025-12-27,SKU00382,8,18,28,18,13.0,1102.32,0
SNP0019842,2026-01-03,SKU00382,31,0,28,18,50.4,4271.49,0
SNP0019843,2026-01-10,SKU00382,31,0,28,18,50.4,4271.49,0
SNP0019844,2026-01-17,SKU00382,42,0,28,18,68.2,5787.18,0
SNP0019845,2026-01-24,SKU00382,21,18,28,18,34.1,2893.59,0
SNP0019846,2026-01-31,SKU00382,30,0,28,18,48.8,4133.7,0
SNP0019847,2026-02-07,SKU00382,37,0,28,18,60.1,5098.23,0
SNP0019848,2026-02-14,SKU00382,5,18,28,18,8.1,688.95,0
SNP0019849,2026-02-21,SKU00382,39,0,28,18,63.4,5373.81,0
SNP0019850,2026-02-28,SKU00382,10,18,28,18,16.2,1377.9,0
SNP0019851,2026-03-07,SKU00382,8,18,28,18,13.0,1102.32,0
SNP0019852,2026-03-14,SKU00382,34,0,28,18,55.2,4684.86,0
SNP0019853,2026-03-21,SKU00382,17,18,28,18,27.6,2342.43,0
SNP0019854,2026-03-28,SKU00382,28,18,28,18,45.5,3858.12,0
SNP0019855,2026-04-04,SKU00382,36,0,28,18,58.5,4960.44,0
SNP0019856,2026-04-11,SKU00382,42,0,28,18,68.2,5787.18,0
SNP0019857,2026-04-18,SKU00382,33,0,28,18,53.6,4547.07,0
SNP0019858,2026-04-25,SKU00382,20,18,28,18,32.5,2755.8,0
SNP0019859,2026-05-02,SKU00382,24,18,28,18,39.0,3306.96,0
SNP0019860,2026-05-09,SKU00382,43,0,28,18,69.9,5924.97,0
SNP0019861,2026-05-16,SKU00382,45,0,28,18,73.1,6200.55,0
SNP0019862,2026-05-23,SKU00382,17,18,28,18,27.6,2342.43,0
SNP0019863,2026-05-30,SKU00382,10,18,28,18,16.2,1377.9,0
SNP0019864,2025-06-07,SKU00383,369,422,545,422,24.5,21999.78,0
SNP0019865,2025-06-14,SKU00383,654,0,545,422,43.5,38991.48,0
SNP0019866,2025-06-21,SKU00383,768,0,545,422,51.1,45788.16,0
SNP0019867,2025-06-28,SKU00383,726,0,545,422,48.3,43284.12,0
SNP0019868,2025-07-05,SKU00383,517,422,545,422,34.4,30823.54,0
SNP0019869,2025-07-12,SKU00383,334,422,545,422,22.2,19913.08,0
SNP0019870,2025-07-19,SKU00383,388,422,545,422,25.8,23132.56,0
SNP0019871,2025-07-26,SKU00383,204,422,545,422,13.6,12162.48,0
SNP0019872,2025-08-02,SKU00383,443,422,545,422,29.5,26411.66,0
SNP0019873,2025-08-09,SKU00383,921,0,545,422,61.2,54910.02,0
SNP0019874,2025-08-16,SKU00383,254,422,545,422,16.9,15143.48,0
SNP0019875,2025-08-23,SKU00383,867,0,545,422,57.6,51690.54,0
SNP0019876,2025-08-30,SKU00383,427,422,545,422,28.4,25457.74,0
SNP0019877,2025-09-06,SKU00383,493,422,545,422,32.8,29392.66,0
SNP0019878,2025-09-13,SKU00383,343,422,545,422,22.8,20449.66,0
SNP0019879,2025-09-20,SKU00383,59,422,545,422,3.9,3517.58,0
SNP0019880,2025-09-27,SKU00383,317,422,545,422,21.1,18899.54,0
SNP0019881,2025-10-04,SKU00383,146,422,545,422,9.7,8704.52,0
SNP0019882,2025-10-11,SKU00383,776,0,545,422,51.6,46265.12,0
SNP0019883,2025-10-18,SKU00383,426,422,545,422,28.3,25398.12,0
SNP0019884,2025-10-25,SKU00383,528,422,545,422,35.1,31479.36,0
SNP0019885,2025-11-01,SKU00383,809,0,545,422,53.8,48232.58,0
SNP0019886,2025-11-08,SKU00383,517,422,545,422,34.4,30823.54,0
SNP0019887,2025-11-15,SKU00383,281,422,545,422,18.7,16753.22,0
SNP0019888,2025-11-22,SKU00383,371,422,545,422,24.7,22119.02,0
SNP0019889,2025-11-29,SKU00383,111,422,545,422,7.4,6617.82,0
SNP0019890,2025-12-06,SKU00383,687,0,545,422,45.7,40958.94,0
SNP0019891,2025-12-13,SKU00383,237,422,545,422,15.8,14129.94,0
SNP0019892,2025-12-20,SKU00383,267,422,545,422,17.8,15918.54,0
SNP0019893,2025-12-27,SKU00383,637,0,545,422,42.4,37977.94,0
SNP0019894,2026-01-03,SKU00383,624,0,545,422,41.5,37202.88,0
SNP0019895,2026-01-10,SKU00383,411,422,545,422,27.3,24503.82,0
SNP0019896,2026-01-17,SKU00383,574,0,545,422,38.2,34221.88,0
SNP0019897,2026-01-24,SKU00383,465,422,545,422,30.9,27723.3,0
SNP0019898,2026-01-31,SKU00383,105,422,545,422,7.0,6260.1,0
SNP0019899,2026-02-07,SKU00383,43,422,545,422,2.9,2563.66,0
SNP0019900,2026-02-14,SKU00383,522,422,545,422,34.7,31121.64,0
SNP0019901,2026-02-21,SKU00383,745,0,545,422,49.5,44416.9,0
SNP0019902,2026-02-28,SKU00383,177,422,545,422,11.8,10552.74,0
SNP0019903,2026-03-07,SKU00383,16,422,545,422,1.1,953.92,0
SNP0019904,2026-03-14,SKU00383,663,0,545,422,44.1,39528.06,0
SNP0019905,2026-03-21,SKU00383,819,0,545,422,54.5,48828.78,0
SNP0019906,2026-03-28,SKU00383,591,0,545,422,39.3,35235.42,0
SNP0019907,2026-04-04,SKU00383,951,0,545,422,63.2,56698.62,0
SNP0019908,2026-04-11,SKU00383,189,422,545,422,12.6,11268.18,0
SNP0019909,2026-04-18,SKU00383,298,422,545,422,19.8,17766.76,0
SNP0019910,2026-04-25,SKU00383,822,0,545,422,54.6,49007.64,0
SNP0019911,2026-05-02,SKU00383,275,422,545,422,18.3,16395.5,0
SNP0019912,2026-05-09,SKU00383,892,0,545,422,59.3,53181.04,0
SNP0019913,2026-05-16,SKU00383,430,422,545,422,28.6,25636.6,0
SNP0019914,2026-05-23,SKU00383,365,422,545,422,24.3,21761.3,0
SNP0019915,2026-05-30,SKU00383,871,0,545,422,57.9,51929.02,0
SNP0019916,2025-06-07,SKU00384,33,145,141,145,6.4,3488.76,0
SNP0019917,2025-06-14,SKU00384,165,0,141,145,32.0,17443.8,0
SNP0019918,2025-06-21,SKU00384,212,0,141,145,41.1,22412.64,0
SNP0019919,2025-06-28,SKU00384,12,145,141,145,2.3,1268.64,0
SNP0019920,2025-07-05,SKU00384,149,0,141,145,28.9,15752.28,0
SNP0019921,2025-07-12,SKU00384,89,145,141,145,17.3,9409.08,0
SNP0019922,2025-07-19,SKU00384,82,145,141,145,15.9,8669.04,0
SNP0019923,2025-07-26,SKU00384,232,0,141,145,45.0,24527.04,0
SNP0019924,2025-08-02,SKU00384,247,0,141,145,47.9,26112.84,0
SNP0019925,2025-08-09,SKU00384,30,145,141,145,5.8,3171.6,0
SNP0019926,2025-08-16,SKU00384,25,145,141,145,4.8,2643.0,0
SNP0019927,2025-08-23,SKU00384,144,0,141,145,27.9,15223.68,0
SNP0019928,2025-08-30,SKU00384,272,0,141,145,52.7,28755.84,0
SNP0019929,2025-09-06,SKU00384,97,145,141,145,18.8,10254.84,0
SNP0019930,2025-09-13,SKU00384,36,145,141,145,7.0,3805.92,0
SNP0019931,2025-09-20,SKU00384,223,0,141,145,43.2,23575.56,0
SNP0019932,2025-09-27,SKU00384,93,145,141,145,18.0,9831.96,0
SNP0019933,2025-10-04,SKU00384,282,0,141,145,54.7,29813.04,0
SNP0019934,2025-10-11,SKU00384,50,145,141,145,9.7,5286.0,0
SNP0019935,2025-10-18,SKU00384,5,145,141,145,1.0,528.6,0
SNP0019936,2025-10-25,SKU00384,283,0,141,145,54.9,29918.76,0
SNP0019937,2025-11-01,SKU00384,38,145,141,145,7.4,4017.36,0
SNP0019938,2025-11-08,SKU00384,21,145,141,145,4.1,2220.12,0
SNP0019939,2025-11-15,SKU00384,91,145,141,145,17.6,9620.52,0
SNP0019940,2025-11-22,SKU00384,150,0,141,145,29.1,15858.0,0
SNP0019941,2025-11-29,SKU00384,187,0,141,145,36.3,19769.64,0
SNP0019942,2025-12-06,SKU00384,204,0,141,145,39.6,21566.88,0
SNP0019943,2025-12-13,SKU00384,200,0,141,145,38.8,21144.0,0
SNP0019944,2025-12-20,SKU00384,2,145,141,145,0.4,211.44,0
SNP0019945,2025-12-27,SKU00384,221,0,141,145,42.9,23364.12,0
SNP0019946,2026-01-03,SKU00384,235,0,141,145,45.6,24844.2,0
SNP0019947,2026-01-10,SKU00384,163,0,141,145,31.6,17232.36,0
SNP0019948,2026-01-17,SKU00384,228,0,141,145,44.2,24104.16,0
SNP0019949,2026-01-24,SKU00384,258,0,141,145,50.0,27275.76,0
SNP0019950,2026-01-31,SKU00384,245,0,141,145,47.5,25901.4,0
SNP0019951,2026-02-07,SKU00384,87,145,141,145,16.9,9197.64,0
SNP0019952,2026-02-14,SKU00384,30,145,141,145,5.8,3171.6,0
SNP0019953,2026-02-21,SKU00384,10,145,141,145,1.9,1057.2,0
SNP0019954,2026-02-28,SKU00384,89,145,141,145,17.3,9409.08,0
SNP0019955,2026-03-07,SKU00384,222,0,141,145,43.1,23469.84,0
SNP0019956,2026-03-14,SKU00384,257,0,141,145,49.8,27170.04,0
SNP0019957,2026-03-21,SKU00384,109,145,141,145,21.1,11523.48,0
SNP0019958,2026-03-28,SKU00384,149,0,141,145,28.9,15752.28,0
SNP0019959,2026-04-04,SKU00384,31,145,141,145,6.0,3277.32,0
SNP0019960,2026-04-11,SKU00384,70,145,141,145,13.6,7400.4,0
SNP0019961,2026-04-18,SKU00384,8,145,141,145,1.6,845.76,0
SNP0019962,2026-04-25,SKU00384,224,0,141,145,43.4,23681.28,0
SNP0019963,2026-05-02,SKU00384,122,145,141,145,23.7,12897.84,0
SNP0019964,2026-05-09,SKU00384,12,145,141,145,2.3,1268.64,0
SNP0019965,2026-05-16,SKU00384,95,145,141,145,18.4,10043.4,0
SNP0019966,2026-05-23,SKU00384,175,0,141,145,33.9,18501.0,0
SNP0019967,2026-05-30,SKU00384,135,145,141,145,26.2,14272.2,0
SNP0019968,2025-06-07,SKU00385,53,0,21,34,43.8,772.74,0
SNP0019969,2025-06-14,SKU00385,16,34,21,34,13.2,233.28,0
SNP0019970,2025-06-21,SKU00385,5,34,21,34,4.1,72.9,0
SNP0019971,2025-06-28,SKU00385,12,34,21,34,9.9,174.96,0
SNP0019972,2025-07-05,SKU00385,48,0,21,34,39.7,699.84,0
SNP0019973,2025-07-12,SKU00385,50,0,21,34,41.4,729.0,0
SNP0019974,2025-07-19,SKU00385,41,0,21,34,33.9,597.78,0
SNP0019975,2025-07-26,SKU00385,26,0,21,34,21.5,379.08,0
SNP0019976,2025-08-02,SKU00385,35,0,21,34,29.0,510.3,0
SNP0019977,2025-08-09,SKU00385,22,0,21,34,18.2,320.76,0
SNP0019978,2025-08-16,SKU00385,12,34,21,34,9.9,174.96,0
SNP0019979,2025-08-23,SKU00385,7,34,21,34,5.8,102.06,0
SNP0019980,2025-08-30,SKU00385,51,0,21,34,42.2,743.58,0
SNP0019981,2025-09-06,SKU00385,23,0,21,34,19.0,335.34,0
SNP0019982,2025-09-13,SKU00385,48,0,21,34,39.7,699.84,0
SNP0019983,2025-09-20,SKU00385,12,34,21,34,9.9,174.96,0
SNP0019984,2025-09-27,SKU00385,0,34,21,34,0.0,0.0,1
SNP0019985,2025-10-04,SKU00385,43,0,21,34,35.6,626.94,0
SNP0019986,2025-10-11,SKU00385,8,34,21,34,6.6,116.64,0
SNP0019987,2025-10-18,SKU00385,4,34,21,34,3.3,58.32,0
SNP0019988,2025-10-25,SKU00385,8,34,21,34,6.6,116.64,0
SNP0019989,2025-11-01,SKU00385,51,0,21,34,42.2,743.58,0
SNP0019990,2025-11-08,SKU00385,32,0,21,34,26.5,466.56,0
SNP0019991,2025-11-15,SKU00385,1,34,21,34,0.8,14.58,0
SNP0019992,2025-11-22,SKU00385,45,0,21,34,37.2,656.1,0
SNP0019993,2025-11-29,SKU00385,20,34,21,34,16.5,291.6,0
SNP0019994,2025-12-06,SKU00385,2,34,21,34,1.7,29.16,0
SNP0019995,2025-12-13,SKU00385,35,0,21,34,29.0,510.3,0
SNP0019996,2025-12-20,SKU00385,2,34,21,34,1.7,29.16,0
SNP0019997,2025-12-27,SKU00385,39,0,21,34,32.3,568.62,0
SNP0019998,2026-01-03,SKU00385,9,34,21,34,7.4,131.22,0
SNP0019999,2026-01-10,SKU00385,47,0,21,34,38.9,685.26,0
SNP0020000,2026-01-17,SKU00385,10,34,21,34,8.3,145.8,0
SNP0020001,2026-01-24,SKU00385,19,34,21,34,15.7,277.02,0
SNP0020002,2026-01-31,SKU00385,10,34,21,34,8.3,145.8,0
SNP0020003,2026-02-07,SKU00385,37,0,21,34,30.6,539.46,0
SNP0020004,2026-02-14,SKU00385,2,34,21,34,1.7,29.16,0
SNP0020005,2026-02-21,SKU00385,36,0,21,34,29.8,524.88,0
SNP0020006,2026-02-28,SKU00385,17,34,21,34,14.1,247.86,0
SNP0020007,2026-03-07,SKU00385,22,0,21,34,18.2,320.76,0
SNP0020008,2026-03-14,SKU00385,31,0,21,34,25.6,451.98,0
SNP0020009,2026-03-21,SKU00385,28,0,21,34,23.2,408.24,0
SNP0020010,2026-03-28,SKU00385,46,0,21,34,38.1,670.68,0
SNP0020011,2026-04-04,SKU00385,45,0,21,34,37.2,656.1,0
SNP0020012,2026-04-11,SKU00385,23,0,21,34,19.0,335.34,0
SNP0020013,2026-04-18,SKU00385,16,34,21,34,13.2,233.28,0
SNP0020014,2026-04-25,SKU00385,6,34,21,34,5.0,87.48,0
SNP0020015,2026-05-02,SKU00385,3,34,21,34,2.5,43.74,0
SNP0020016,2026-05-09,SKU00385,23,0,21,34,19.0,335.34,0
SNP0020017,2026-05-16,SKU00385,2,34,21,34,1.7,29.16,0
SNP0020018,2026-05-23,SKU00385,41,0,21,34,33.9,597.78,0
SNP0020019,2026-05-30,SKU00385,21,34,21,34,17.4,306.18,0
SNP0020020,2025-06-07,SKU00386,587,0,417,313,52.6,20034.31,0
SNP0020021,2025-06-14,SKU00386,118,313,417,313,10.6,4027.34,0
SNP0020022,2025-06-21,SKU00386,548,0,417,313,49.1,18703.24,0
SNP0020023,2025-06-28,SKU00386,403,313,417,313,36.1,13754.39,0
SNP0020024,2025-07-05,SKU00386,416,313,417,313,37.3,14198.08,0
SNP0020025,2025-07-12,SKU00386,171,313,417,313,15.3,5836.23,0
SNP0020026,2025-07-19,SKU00386,251,313,417,313,22.5,8566.63,0
SNP0020027,2025-07-26,SKU00386,424,0,417,313,38.0,14471.12,0
SNP0020028,2025-08-02,SKU00386,601,0,417,313,53.8,20512.13,0
SNP0020029,2025-08-09,SKU00386,346,313,417,313,31.0,11808.98,0
SNP0020030,2025-08-16,SKU00386,349,313,417,313,31.3,11911.37,0
SNP0020031,2025-08-23,SKU00386,685,0,417,313,61.3,23379.05,0
SNP0020032,2025-08-30,SKU00386,684,0,417,313,61.2,23344.92,0
SNP0020033,2025-09-06,SKU00386,1,313,417,313,0.1,34.13,0
SNP0020034,2025-09-13,SKU00386,327,313,417,313,29.3,11160.51,0
SNP0020035,2025-09-20,SKU00386,196,313,417,313,17.6,6689.48,0
SNP0020036,2025-09-27,SKU00386,678,0,417,313,60.7,23140.14,0
SNP0020037,2025-10-04,SKU00386,485,0,417,313,43.4,16553.05,0
SNP0020038,2025-10-11,SKU00386,658,0,417,313,58.9,22457.54,0
SNP0020039,2025-10-18,SKU00386,400,313,417,313,35.8,13652.0,0
SNP0020040,2025-10-25,SKU00386,531,0,417,313,47.5,18123.03,0
SNP0020041,2025-11-01,SKU00386,101,313,417,313,9.0,3447.13,0
SNP0020042,2025-11-08,SKU00386,409,313,417,313,36.6,13959.17,0
SNP0020043,2025-11-15,SKU00386,545,0,417,313,48.8,18600.85,0
SNP0020044,2025-11-22,SKU00386,16,313,417,313,1.4,546.08,0
SNP0020045,2025-11-29,SKU00386,379,313,417,313,33.9,12935.27,0
SNP0020046,2025-12-06,SKU00386,417,313,417,313,37.3,14232.21,0
SNP0020047,2025-12-13,SKU00386,508,0,417,313,45.5,17338.04,0
SNP0020048,2025-12-20,SKU00386,143,313,417,313,12.8,4880.59,0
SNP0020049,2025-12-27,SKU00386,596,0,417,313,53.4,20341.48,0
SNP0020050,2026-01-03,SKU00386,185,313,417,313,16.6,6314.05,0
SNP0020051,2026-01-10,SKU00386,465,0,417,313,41.6,15870.45,0
SNP0020052,2026-01-17,SKU00386,333,313,417,313,29.8,11365.29,0
SNP0020053,2026-01-24,SKU00386,723,0,417,313,64.7,24675.99,0
SNP0020054,2026-01-31,SKU00386,454,0,417,313,40.7,15495.02,0
SNP0020055,2026-02-07,SKU00386,290,313,417,313,26.0,9897.7,0
SNP0020056,2026-02-14,SKU00386,309,313,417,313,27.7,10546.17,0
SNP0020057,2026-02-21,SKU00386,536,0,417,313,48.0,18293.68,0
SNP0020058,2026-02-28,SKU00386,148,313,417,313,13.3,5051.24,0
SNP0020059,2026-03-07,SKU00386,579,0,417,313,51.8,19761.27,0
SNP0020060,2026-03-14,SKU00386,325,313,417,313,29.1,11092.25,0
SNP0020061,2026-03-21,SKU00386,275,313,417,313,24.6,9385.75,0
SNP0020062,2026-03-28,SKU00386,328,313,417,313,29.4,11194.64,0
SNP0020063,2026-04-04,SKU00386,587,0,417,313,52.6,20034.31,0
SNP0020064,2026-04-11,SKU00386,87,313,417,313,7.8,2969.31,0
SNP0020065,2026-04-18,SKU00386,341,313,417,313,30.5,11638.33,0
SNP0020066,2026-04-25,SKU00386,121,313,417,313,10.8,4129.73,0
SNP0020067,2026-05-02,SKU00386,81,313,417,313,7.3,2764.53,0
SNP0020068,2026-05-09,SKU00386,693,0,417,313,62.1,23652.09,0
SNP0020069,2026-05-16,SKU00386,61,313,417,313,5.5,2081.93,0
SNP0020070,2026-05-23,SKU00386,298,313,417,313,26.7,10170.74,0
SNP0020071,2026-05-30,SKU00386,550,0,417,313,49.2,18771.5,0
SNP0020072,2025-06-07,SKU00387,414,0,139,286,40.5,42058.26,0
SNP0020073,2025-06-14,SKU00387,409,0,139,286,40.1,41550.31,0
SNP0020074,2025-06-21,SKU00387,283,0,139,286,27.7,28749.97,0
SNP0020075,2025-06-28,SKU00387,204,0,139,286,20.0,20724.36,0
SNP0020076,2025-07-05,SKU00387,75,286,139,286,7.3,7619.25,0
SNP0020077,2025-07-12,SKU00387,175,0,139,286,17.1,17778.25,0
SNP0020078,2025-07-19,SKU00387,362,0,139,286,35.5,36775.58,0
SNP0020079,2025-07-26,SKU00387,331,0,139,286,32.4,33626.29,0
SNP0020080,2025-08-02,SKU00387,311,0,139,286,30.5,31594.49,0
SNP0020081,2025-08-09,SKU00387,77,286,139,286,7.5,7822.43,0
SNP0020082,2025-08-16,SKU00387,246,0,139,286,24.1,24991.14,0
SNP0020083,2025-08-23,SKU00387,319,0,139,286,31.2,32407.21,0
SNP0020084,2025-08-30,SKU00387,239,0,139,286,23.4,24280.01,0
SNP0020085,2025-09-06,SKU00387,90,286,139,286,8.8,9143.1,0
SNP0020086,2025-09-13,SKU00387,181,0,139,286,17.7,18387.79,0
SNP0020087,2025-09-20,SKU00387,160,0,139,286,15.7,16254.4,0
SNP0020088,2025-09-27,SKU00387,193,0,139,286,18.9,19606.87,0
SNP0020089,2025-10-04,SKU00387,185,0,139,286,18.1,18794.15,0
SNP0020090,2025-10-11,SKU00387,167,0,139,286,16.4,16965.53,0
SNP0020091,2025-10-18,SKU00387,172,0,139,286,16.8,17473.48,0
SNP0020092,2025-10-25,SKU00387,126,286,139,286,12.3,12800.34,0
SNP0020093,2025-11-01,SKU00387,307,0,139,286,30.1,31188.13,0
SNP0020094,2025-11-08,SKU00387,290,0,139,286,28.4,29461.1,0
SNP0020095,2025-11-15,SKU00387,49,286,139,286,4.8,4977.91,0
SNP0020096,2025-11-22,SKU00387,106,286,139,286,10.4,10768.54,0
SNP0020097,2025-11-29,SKU00387,282,0,139,286,27.6,28648.38,0
SNP0020098,2025-12-06,SKU00387,341,0,139,286,33.4,34642.19,0
SNP0020099,2025-12-13,SKU00387,176,0,139,286,17.2,17879.84,0
SNP0020100,2025-12-20,SKU00387,154,0,139,286,15.1,15644.86,0
SNP0020101,2025-12-27,SKU00387,322,0,139,286,31.5,32711.98,0
SNP0020102,2026-01-03,SKU00387,274,0,139,286,26.8,27835.66,0
SNP0020103,2026-01-10,SKU00387,211,0,139,286,20.7,21435.49,0
SNP0020104,2026-01-17,SKU00387,417,0,139,286,40.8,42363.03,0
SNP0020105,2026-01-24,SKU00387,406,0,139,286,39.8,41245.54,0
SNP0020106,2026-01-31,SKU00387,242,0,139,286,23.7,24584.78,0
SNP0020107,2026-02-07,SKU00387,216,0,139,286,21.2,21943.44,0
SNP0020108,2026-02-14,SKU00387,191,0,139,286,18.7,19403.69,0
SNP0020109,2026-02-21,SKU00387,189,0,139,286,18.5,19200.51,0
SNP0020110,2026-02-28,SKU00387,331,0,139,286,32.4,33626.29,0
SNP0020111,2026-03-07,SKU00387,186,0,139,286,18.2,18895.74,0
SNP0020112,2026-03-14,SKU00387,55,286,139,286,5.4,5587.45,0
SNP0020113,2026-03-21,SKU00387,158,0,139,286,15.5,16051.22,0
SNP0020114,2026-03-28,SKU00387,107,286,139,286,10.5,10870.13,0
SNP0020115,2026-04-04,SKU00387,343,0,139,286,33.6,34845.37,0
SNP0020116,2026-04-11,SKU00387,169,0,139,286,16.5,17168.71,0
SNP0020117,2026-04-18,SKU00387,290,0,139,286,28.4,29461.1,0
SNP0020118,2026-04-25,SKU00387,388,0,139,286,38.0,39416.92,0
SNP0020119,2026-05-02,SKU00387,107,286,139,286,10.5,10870.13,0
SNP0020120,2026-05-09,SKU00387,126,286,139,286,12.3,12800.34,0
SNP0020121,2026-05-16,SKU00387,186,0,139,286,18.2,18895.74,0
SNP0020122,2026-05-23,SKU00387,63,286,139,286,6.2,6400.17,0
SNP0020123,2026-05-30,SKU00387,81,286,139,286,7.9,8228.79,0
SNP0020124,2025-06-07,SKU00388,61,115,66,115,14.9,10976.95,0
SNP0020125,2025-06-14,SKU00388,138,0,66,115,33.7,24833.1,0
SNP0020126,2025-06-21,SKU00388,84,0,66,115,20.5,15115.8,0
SNP0020127,2025-06-28,SKU00388,145,0,66,115,35.4,26092.75,0
SNP0020128,2025-07-05,SKU00388,8,115,66,115,2.0,1439.6,0
SNP0020129,2025-07-12,SKU00388,3,115,66,115,0.7,539.85,0
SNP0020130,2025-07-19,SKU00388,124,0,66,115,30.3,22313.8,0
SNP0020131,2025-07-26,SKU00388,1,115,66,115,0.2,179.95,0
SNP0020132,2025-08-02,SKU00388,110,0,66,115,26.9,19794.5,0
SNP0020133,2025-08-09,SKU00388,6,115,66,115,1.5,1079.7,0
SNP0020134,2025-08-16,SKU00388,31,115,66,115,7.6,5578.45,0
SNP0020135,2025-08-23,SKU00388,158,0,66,115,38.6,28432.1,0
SNP0020136,2025-08-30,SKU00388,135,0,66,115,33.0,24293.25,0
SNP0020137,2025-09-06,SKU00388,171,0,66,115,41.8,30771.45,0
SNP0020138,2025-09-13,SKU00388,174,0,66,115,42.5,31311.3,0
SNP0020139,2025-09-20,SKU00388,143,0,66,115,35.0,25732.85,0
SNP0020140,2025-09-27,SKU00388,82,0,66,115,20.0,14755.9,0
SNP0020141,2025-10-04,SKU00388,19,115,66,115,4.6,3419.05,0
SNP0020142,2025-10-11,SKU00388,103,0,66,115,25.2,18534.85,0
SNP0020143,2025-10-18,SKU00388,10,115,66,115,2.4,1799.5,0
SNP0020144,2025-10-25,SKU00388,71,0,66,115,17.4,12776.45,0
SNP0020145,2025-11-01,SKU00388,116,0,66,115,28.4,20874.2,0
SNP0020146,2025-11-08,SKU00388,89,0,66,115,21.8,16015.55,0
SNP0020147,2025-11-15,SKU00388,176,0,66,115,43.0,31671.2,0
SNP0020148,2025-11-22,SKU00388,96,0,66,115,23.5,17275.2,0
SNP0020149,2025-11-29,SKU00388,64,115,66,115,15.6,11516.8,0
SNP0020150,2025-12-06,SKU00388,82,0,66,115,20.0,14755.9,0
SNP0020151,2025-12-13,SKU00388,128,0,66,115,31.3,23033.6,0
SNP0020152,2025-12-20,SKU00388,73,0,66,115,17.8,13136.35,0
SNP0020153,2025-12-27,SKU00388,89,0,66,115,21.8,16015.55,0
SNP0020154,2026-01-03,SKU00388,24,115,66,115,5.9,4318.8,0
SNP0020155,2026-01-10,SKU00388,115,0,66,115,28.1,20694.25,0
SNP0020156,2026-01-17,SKU00388,156,0,66,115,38.1,28072.2,0
SNP0020157,2026-01-24,SKU00388,67,0,66,115,16.4,12056.65,0
SNP0020158,2026-01-31,SKU00388,73,0,66,115,17.8,13136.35,0
SNP0020159,2026-02-07,SKU00388,166,0,66,115,40.6,29871.7,0
SNP0020160,2026-02-14,SKU00388,63,115,66,115,15.4,11336.85,0
SNP0020161,2026-02-21,SKU00388,84,0,66,115,20.5,15115.8,0
SNP0020162,2026-02-28,SKU00388,43,115,66,115,10.5,7737.85,0
SNP0020163,2026-03-07,SKU00388,32,115,66,115,7.8,5758.4,0
SNP0020164,2026-03-14,SKU00388,163,0,66,115,39.8,29331.85,0
SNP0020165,2026-03-21,SKU00388,135,0,66,115,33.0,24293.25,0
SNP0020166,2026-03-28,SKU00388,64,115,66,115,15.6,11516.8,0
SNP0020167,2026-04-04,SKU00388,84,0,66,115,20.5,15115.8,0
SNP0020168,2026-04-11,SKU00388,163,0,66,115,39.8,29331.85,0
SNP0020169,2026-04-18,SKU00388,2,115,66,115,0.5,359.9,0
SNP0020170,2026-04-25,SKU00388,162,0,66,115,39.6,29151.9,0
